address,gmap_id,latitude,longitude,avg_rating,avg_rating_correction,distance,ml_category,rating_final,score_inm,user_pref,inmueble,inmuser_id
"Los Angeles Drugs, 3030 W Olympic Blvd, Los Angeles, CA 90006",0x80c2b87fb86cf8d3:0xb029ab8aff7f37f,34.0524771,-118.3012323,4.8,,1000.0,bien,4.8,2.0549999999999997,user_pref_3,inmueble_1,u3i1
"walgreens, 3201 W 6th St, Los Angeles, CA 90020",0x80c2c77b133fffff:0xfaa5900b2e422ad,34.0644891,-118.2918977,3.5,,700.0,bien,3.5,2.0549999999999997,user_pref_3,inmueble_1,u3i1
"Club Monte Cristo, 659 S Westmoreland Ave, Los Angeles, CA 90005",0x80c2c7798cbf8c09:0x9e2f5dede6332eba,34.0615174,-118.2892531,4.7,4.681818181818182,500.0,rec,4.681818181818182,2.0549999999999997,user_pref_3,inmueble_1,u3i1
"Wilfit Sports Club, 3470 Wilshire Blvd #100, Los Angeles, CA 90010",0x80c2b8828722d81b:0x6d0dac47888b9d0,34.060895599999995,-118.3004315,4.4,4.702702702702703,800.0,bien,4.702702702702703,2.0549999999999997,user_pref_3,inmueble_1,u3i1
"Daniel Chang Neurology, 500 S Virgil Ave #503, Los Angeles, CA 90020",0x80c2c7708a488767:0xc027704960e00511,34.0649729,-118.2866409,2.9,,900.0,bien,2.9,2.0549999999999997,user_pref_3,inmueble_1,u3i1
"Basic, 3372 W 8th St, Los Angeles, CA 90005",0x80c2b8819a4c6add:0xc138647db50ed6af,34.0575583,-118.3024721,4.0,,1000.0,rec,4.0,2.0549999999999997,user_pref_3,inmueble_1,u3i1
"Silver Platter, 2700 W 7th St, Los Angeles, CA 90057",0x80c2c7763f77dc5d:0xb90fbf1fb4e48560,34.059239,-118.283543,3.9,3.640625,800.0,rec,3.640625,2.0549999999999997,user_pref_3,inmueble_1,u3i1
"Central Plaza Parking Garage, 3470 Wilshire Blvd, Los Angeles, CA 90010",0x80c2c77d8b65584b:0x85c2ac6640210120,34.060634799999995,-118.2991146,3.7,3.935483870967742,700.0,bien,3.935483870967742,2.0549999999999997,user_pref_3,inmueble_1,u3i1
"Song Jeho Table Tennis Club, 1049 S Grand View St, Los Angeles, CA 90006",0x80c2c79bc3cb7cb9:0x7f37b0b9e74e0896,34.051587999999995,-118.2829269,4.6,4.484848484848484,1100.0,bien,4.484848484848484,2.0549999999999997,user_pref_3,inmueble_1,u3i1
"Arena Ktown, 3319 Wilshire Blvd, Los Angeles, CA 90010",0x80c2c77c69a8e0d1:0x5fb435f7630410c5,34.0620233,-118.2948845,3.6,,500.0,rec,3.6,2.0549999999999997,user_pref_3,inmueble_1,u3i1
"Siloam Pharmacy, 2528 W Olympic Blvd #102, Los Angeles, CA 90006",0x80c2c79b7d82c12d:0x5194b9c6b59256d,34.0522684,-118.2849108,4.0,,900.0,bien,4.0,2.0549999999999997,user_pref_3,inmueble_1,u3i1
"조아라 내과 / Ahra Cho MD, 2727 W Olympic Blvd #205, Los Angeles, CA 90006",0x80c2c7e93293bce1:0xea3d310152cf7ace,34.0528181,-118.2931339,5.0,,600.0,bien,5.0,2.0549999999999997,user_pref_3,inmueble_1,u3i1
"Olympic Community Police Station, 1130 Vermont Ave, Los Angeles, CA 90006",0x80c2c7847a8a6b45:0xa5df307bbf4e6299,34.050269799999995,-118.291157,2.6,,900.0,bien,2.6,2.0549999999999997,user_pref_3,inmueble_1,u3i1
inmueble,,34.032025,-118.244198,,,,,,8.209999999999999,user_pref_1,inmueble_2,u1i2
"Athena Parking, 621 E 12th St, Los Angeles, CA 90015",0x80c2c7d2a177c5bd:0x164577224a41a250,34.0343789,-118.2539376,2.0,,900.0,bien,2.0,8.209999999999999,user_pref_1,inmueble_2,u1i2
"Cannabal City Collective (MEDICINAL ONLY), 547 Seaton St, Los Angeles, CA 90013",0x80c2c63b1859f311:0x25c6435dbb6927d5,34.040138899999995,-118.2375407,4.5,4.392857142857143,1100.0,bien,4.392857142857143,8.209999999999999,user_pref_1,inmueble_2,u1i2
"Joe's Auto Parks Parking, 601 E 8th St, Los Angeles, CA 90014",0x80c2c633a38585a7:0x933539b94d4c2dd8,34.0393267,-118.2489755,4.2,,900.0,bien,4.2,8.209999999999999,user_pref_1,inmueble_2,u1i2
"Palmetto Lot, 1250 Palmetto St, Los Angeles, CA 90013",0x80c2c63ccac414e7:0xce4974fdc68798ae,34.0397906,-118.2335377,3.5,,1300.0,bien,3.5,8.209999999999999,user_pref_1,inmueble_2,u1i2
"The OG Palace, 1514 Hooper Ave., Los Angeles, CA 90021",0x80c2c883ab2dd32b:0x2da5c5635ae16614,34.024272,-118.244108,4.3,,900.0,bien,4.3,8.209999999999999,user_pref_1,inmueble_2,u1i2
"Meruelo Wall Street LLC Parking, 857 Wall St, Los Angeles, CA 90014",0x80c2c63340d378d9:0x9a824ad9a413ccf0,34.039307,-118.2516646,4.0,,1100.0,bien,4.0,8.209999999999999,user_pref_1,inmueble_2,u1i2
"ShowGrow, 824 E 17th St, Los Angeles, CA 90021",0x80c2c7d4d6355d45:0xd13f85fb7af5a9a5,34.0270625,-118.2528626,4.2,4.227272727272728,1000.0,bien,4.227272727272728,8.209999999999999,user_pref_1,inmueble_2,u1i2
"Parking Structure -- ROW DTLA, 777 S Alameda St, Los Angeles, CA 90021",0x80c2c7a66edf4251:0xa1aa81e6fc050d31,34.0335465,-118.2405124,4.3,,400.0,bien,4.3,8.209999999999999,user_pref_1,inmueble_2,u1i2
"825 S Santee Street, 825 Santee St, Los Angeles, CA 90014",0x80c2c634b318fe43:0xc0cb2a22cbdea168,34.040949,-118.25256,3.0,,1300.0,bien,3.0,8.209999999999999,user_pref_1,inmueble_2,u1i2
"Market Place Restaurant, 1102 Lawrence St, Los Angeles, CA 90021",0x80c2c6273d62cccf:0xfee086fb2467c77a,34.030407,-118.236577,4.4,4.409836065573771,700.0,res,4.409836065573771,8.209999999999999,user_pref_1,inmueble_2,u1i2
"Es Todo Vegan Street Food, 1809 E 7th St, Los Angeles, CA 90021",0x80c2c795b4251d97:0x94f8aa9303026eaa,34.0348507,-118.2341119,4.7,4.9375,1000.0,res,4.9375,8.209999999999999,user_pref_1,inmueble_2,u1i2
"Fashion Bistro, 908 Santee St, Los Angeles, CA 90079",0x80c2c7cb74e3bb17:0x91079c864a7d87d8,34.0397229,-118.2534816,4.8,,1200.0,res,4.8,8.209999999999999,user_pref_1,inmueble_2,u1i2
"Flower Market, 723 San Julian St, Los Angeles, CA 90014",0x80c2c6338ea3acfb:0xb51f814510ce727e,34.0408511,-118.2480687,4.5,4.494736842105263,1000.0,bien,4.494736842105263,8.209999999999999,user_pref_1,inmueble_2,u1i2
"Market Restaurant, 862 S Los Angeles St, Los Angeles, CA 90014",0x80c2c7cb46b8933d:0xd0d9fbe02b94509f,34.0407269,-118.2537687,4.1,4.214285714285714,1300.0,res,4.214285714285714,8.209999999999999,user_pref_1,inmueble_2,u1i2
"1458 S San Pedro St Parking, 1458 San Pedro St, Los Angeles, CA 90015",0x80c2c7d36979af63:0x60867c4ed8649f1,34.0305229,-118.2547637,4.0,3.945205479452055,1000.0,bien,3.945205479452055,8.209999999999999,user_pref_1,inmueble_2,u1i2
"McDonald's, 690 Alameda St, Los Angeles, CA 90021, United States",0x80c2c625b2e9b65f:0x1e515afec40e9552,34.0352885,-118.2382196,3.7,,700.0,res,3.7,8.209999999999999,user_pref_1,inmueble_2,u1i2
"D C Stages & Sets, 1360 E 6th St, Los Angeles, CA 90021",0x80c2c6236b436535:0xfeecc00fa9fb05cb,34.0380083,-118.2336056,3.9,,1200.0,bien,3.9,8.209999999999999,user_pref_1,inmueble_2,u1i2
"BodyByNiisign, 1300 Factory Pl, Los Angeles, CA 90013",0x80c2c624b241f879:0x8b659f3fff7ac6b7,34.0389153,-118.2359439,5.0,,1100.0,bien,5.0,8.209999999999999,user_pref_1,inmueble_2,u1i2
"Presto Grill Restaurant, 830 Maple Ave, Los Angeles, CA 90014",0x80c2c633573874e9:0x4f886aa807ea0fed,34.0399781,-118.2520237,4.5,,1100.0,res,4.5,8.209999999999999,user_pref_1,inmueble_2,u1i2
"Park & Lock, 936 Maple Ave, Los Angeles, CA 90015",0x80c2c7ccb0d74533:0x190bccd9c3ffd9a,34.0383204,-118.2535481,5.0,,1100.0,bien,5.0,8.209999999999999,user_pref_1,inmueble_2,u1i2
"L A's Meds 4 Less, 1514 E 15th St, Los Angeles, CA 90021",0x80c2c89d2f2a4345:0xd810f29c05788bde,34.0244636,-118.2438229,4.5,,800.0,bien,4.5,8.209999999999999,user_pref_1,inmueble_2,u1i2
"Extreme Voice, 1161 E 11th St, Los Angeles, CA 90021",0x80c2c629361d9675:0x9f60e61895fe2bf1,34.0313112,-118.2453724,4.0,,100.0,rec,4.0,8.209999999999999,user_pref_1,inmueble_2,u1i2
"Universal Community Health Center, 1005 E Washington Blvd suite a, Los Angeles, CA 90021",0x80c2c7d54a21c059:0x7f26a5004f5d92ce,34.02606,-118.2531051,4.7,,1100.0,bien,4.7,8.209999999999999,user_pref_1,inmueble_2,u1i2
inmueble,,34.032025,-118.244198,,,,,,8.6,user_pref_2,inmueble_2,u2i2
"Athena Parking, 621 E 12th St, Los Angeles, CA 90015",0x80c2c7d2a177c5bd:0x164577224a41a250,34.0343789,-118.2539376,2.0,,900.0,bien,2.0,8.6,user_pref_2,inmueble_2,u2i2
"Nam Won Gol, 550 E Olympic Blvd, Los Angeles, CA 90015",0x80c2c632d33fce85:0xb1d910a966ec97ca,34.0371432,-118.2527038,4.3,,1000.0,res,4.3,8.6,user_pref_2,inmueble_2,u2i2
"Cannabal City Collective (MEDICINAL ONLY), 547 Seaton St, Los Angeles, CA 90013",0x80c2c63b1859f311:0x25c6435dbb6927d5,34.040138899999995,-118.2375407,4.5,4.392857142857143,1100.0,bien,4.392857142857143,8.6,user_pref_2,inmueble_2,u2i2
"Joe's Auto Parks Parking, 601 E 8th St, Los Angeles, CA 90014",0x80c2c633a38585a7:0x933539b94d4c2dd8,34.0393267,-118.2489755,4.2,,900.0,bien,4.2,8.6,user_pref_2,inmueble_2,u2i2
"Namaste Kitchen, 980 San Pedro St, Los Angeles, CA 90015",0x80c2c632a335fa19:0xf017b008d48902a0,34.035889,-118.251473,3.4,,800.0,res,3.4,8.6,user_pref_2,inmueble_2,u2i2
"Olive Kitchen, 1225 E Washington Blvd, Los Angeles, CA 90021",0x80c2c9548a9e7889:0x17e5230cfae6d61c,34.024846,-118.2508818,4.6,4.75,1000.0,res,4.75,8.6,user_pref_2,inmueble_2,u2i2
"Palmetto Lot, 1250 Palmetto St, Los Angeles, CA 90013",0x80c2c63ccac414e7:0xce4974fdc68798ae,34.0397906,-118.2335377,3.5,,1300.0,bien,3.5,8.6,user_pref_2,inmueble_2,u2i2
"The OG Palace, 1514 Hooper Ave., Los Angeles, CA 90021",0x80c2c883ab2dd32b:0x2da5c5635ae16614,34.024272,-118.244108,4.3,,900.0,bien,4.3,8.6,user_pref_2,inmueble_2,u2i2
"Meruelo Wall Street LLC Parking, 857 Wall St, Los Angeles, CA 90014",0x80c2c63340d378d9:0x9a824ad9a413ccf0,34.039307,-118.2516646,4.0,,1100.0,bien,4.0,8.6,user_pref_2,inmueble_2,u2i2
"ShowGrow, 824 E 17th St, Los Angeles, CA 90021",0x80c2c7d4d6355d45:0xd13f85fb7af5a9a5,34.0270625,-118.2528626,4.2,4.227272727272728,1000.0,bien,4.227272727272728,8.6,user_pref_2,inmueble_2,u2i2
"Parking Structure -- ROW DTLA, 777 S Alameda St, Los Angeles, CA 90021",0x80c2c7a66edf4251:0xa1aa81e6fc050d31,34.0335465,-118.2405124,4.3,,400.0,bien,4.3,8.6,user_pref_2,inmueble_2,u2i2
"825 S Santee Street, 825 Santee St, Los Angeles, CA 90014",0x80c2c634b318fe43:0xc0cb2a22cbdea168,34.040949,-118.25256,3.0,,1300.0,bien,3.0,8.6,user_pref_2,inmueble_2,u2i2
"Hayato, 1320 E 7th St #126, Los Angeles, CA 90021",0x80c2c62f426554b7:0x82d964e161e6ae8d,34.0337651,-118.2419457,4.6,4.853658536585366,300.0,res,4.853658536585366,8.6,user_pref_2,inmueble_2,u2i2
"Flower Market, 723 San Julian St, Los Angeles, CA 90014",0x80c2c6338ea3acfb:0xb51f814510ce727e,34.0408511,-118.2480687,4.5,4.494736842105263,1000.0,bien,4.494736842105263,8.6,user_pref_2,inmueble_2,u2i2
"1458 S San Pedro St Parking, 1458 San Pedro St, Los Angeles, CA 90015",0x80c2c7d36979af63:0x60867c4ed8649f1,34.0305229,-118.2547637,4.0,3.945205479452055,1000.0,bien,3.945205479452055,8.6,user_pref_2,inmueble_2,u2i2
"OMSB, 580 S Alameda St #A, Los Angeles, CA 90013",0x80c2c63ad6ab3ecb:0x744181507d3fd8a2,34.0389748,-118.2381505,4.7,,1000.0,res,4.7,8.6,user_pref_2,inmueble_2,u2i2
"Blosom Bento, 735 E 12th St STE 411, Los Angeles, CA 90021",0x80c2c62d31eb6775:0x86e92e198a971a4b,34.033220799999995,-118.2521642,4.3,,700.0,res,4.3,8.6,user_pref_2,inmueble_2,u2i2
"D C Stages & Sets, 1360 E 6th St, Los Angeles, CA 90021",0x80c2c6236b436535:0xfeecc00fa9fb05cb,34.0380083,-118.2336056,3.9,,1200.0,bien,3.9,8.6,user_pref_2,inmueble_2,u2i2
"BodyByNiisign, 1300 Factory Pl, Los Angeles, CA 90013",0x80c2c624b241f879:0x8b659f3fff7ac6b7,34.0389153,-118.2359439,5.0,,1100.0,bien,5.0,8.6,user_pref_2,inmueble_2,u2i2
"Nogoom Hookah, 916 S Los Angeles St, Los Angeles, CA 90015",0x80c2c7cb65e55069:0x2148dd6949a82d46,34.0402257,-118.2545329,3.9,,1300.0,rec,3.9,8.6,user_pref_2,inmueble_2,u2i2
"Momo Korean Restaurant, 980 San Pedro St, Los Angeles, CA 90015",0x80c2c632bcb30145:0x5be9ef2fb5d4a6b6,34.0359071,-118.2515076,4.5,,800.0,res,4.5,8.6,user_pref_2,inmueble_2,u2i2
"Park & Lock, 936 Maple Ave, Los Angeles, CA 90015",0x80c2c7ccb0d74533:0x190bccd9c3ffd9a,34.0383204,-118.2535481,5.0,,1100.0,bien,5.0,8.6,user_pref_2,inmueble_2,u2i2
"L A's Meds 4 Less, 1514 E 15th St, Los Angeles, CA 90021",0x80c2c89d2f2a4345:0xd810f29c05788bde,34.0244636,-118.2438229,4.5,,800.0,bien,4.5,8.6,user_pref_2,inmueble_2,u2i2
"Universal Community Health Center, 1005 E Washington Blvd suite a, Los Angeles, CA 90021",0x80c2c7d54a21c059:0x7f26a5004f5d92ce,34.02606,-118.2531051,4.7,,1100.0,bien,4.7,8.6,user_pref_2,inmueble_2,u2i2
inmueble,,34.032025,-118.244198,,,,,,1.9649999999999999,user_pref_3,inmueble_2,u3i2
"Athena Parking, 621 E 12th St, Los Angeles, CA 90015",0x80c2c7d2a177c5bd:0x164577224a41a250,34.0343789,-118.2539376,2.0,,900.0,bien,2.0,1.9649999999999999,user_pref_3,inmueble_2,u3i2
"Cannabal City Collective (MEDICINAL ONLY), 547 Seaton St, Los Angeles, CA 90013",0x80c2c63b1859f311:0x25c6435dbb6927d5,34.040138899999995,-118.2375407,4.5,4.392857142857143,1100.0,bien,4.392857142857143,1.9649999999999999,user_pref_3,inmueble_2,u3i2
"Joe's Auto Parks Parking, 601 E 8th St, Los Angeles, CA 90014",0x80c2c633a38585a7:0x933539b94d4c2dd8,34.0393267,-118.2489755,4.2,,900.0,bien,4.2,1.9649999999999999,user_pref_3,inmueble_2,u3i2
"Palmetto Lot, 1250 Palmetto St, Los Angeles, CA 90013",0x80c2c63ccac414e7:0xce4974fdc68798ae,34.0397906,-118.2335377,3.5,,1300.0,bien,3.5,1.9649999999999999,user_pref_3,inmueble_2,u3i2
"The OG Palace, 1514 Hooper Ave., Los Angeles, CA 90021",0x80c2c883ab2dd32b:0x2da5c5635ae16614,34.024272,-118.244108,4.3,,900.0,bien,4.3,1.9649999999999999,user_pref_3,inmueble_2,u3i2
"Meruelo Wall Street LLC Parking, 857 Wall St, Los Angeles, CA 90014",0x80c2c63340d378d9:0x9a824ad9a413ccf0,34.039307,-118.2516646,4.0,,1100.0,bien,4.0,1.9649999999999999,user_pref_3,inmueble_2,u3i2
"ShowGrow, 824 E 17th St, Los Angeles, CA 90021",0x80c2c7d4d6355d45:0xd13f85fb7af5a9a5,34.0270625,-118.2528626,4.2,4.227272727272728,1000.0,bien,4.227272727272728,1.9649999999999999,user_pref_3,inmueble_2,u3i2
"Parking Structure -- ROW DTLA, 777 S Alameda St, Los Angeles, CA 90021",0x80c2c7a66edf4251:0xa1aa81e6fc050d31,34.0335465,-118.2405124,4.3,,400.0,bien,4.3,1.9649999999999999,user_pref_3,inmueble_2,u3i2
"825 S Santee Street, 825 Santee St, Los Angeles, CA 90014",0x80c2c634b318fe43:0xc0cb2a22cbdea168,34.040949,-118.25256,3.0,,1300.0,bien,3.0,1.9649999999999999,user_pref_3,inmueble_2,u3i2
"Flower Market, 723 San Julian St, Los Angeles, CA 90014",0x80c2c6338ea3acfb:0xb51f814510ce727e,34.0408511,-118.2480687,4.5,4.494736842105263,1000.0,bien,4.494736842105263,1.9649999999999999,user_pref_3,inmueble_2,u3i2
"1458 S San Pedro St Parking, 1458 San Pedro St, Los Angeles, CA 90015",0x80c2c7d36979af63:0x60867c4ed8649f1,34.0305229,-118.2547637,4.0,3.945205479452055,1000.0,bien,3.945205479452055,1.9649999999999999,user_pref_3,inmueble_2,u3i2
"Greyhound, 1716 E 7th St, Los Angeles, CA 90021",0x80c2c7e3e31e2f09:0x4692133fb0b9e200,34.0342291,-118.2356765,3.1,,800.0,rec,3.1,1.9649999999999999,user_pref_3,inmueble_2,u3i2
"D C Stages & Sets, 1360 E 6th St, Los Angeles, CA 90021",0x80c2c6236b436535:0xfeecc00fa9fb05cb,34.0380083,-118.2336056,3.9,,1200.0,bien,3.9,1.9649999999999999,user_pref_3,inmueble_2,u3i2
"BodyByNiisign, 1300 Factory Pl, Los Angeles, CA 90013",0x80c2c624b241f879:0x8b659f3fff7ac6b7,34.0389153,-118.2359439,5.0,,1100.0,bien,5.0,1.9649999999999999,user_pref_3,inmueble_2,u3i2
"Park & Lock, 936 Maple Ave, Los Angeles, CA 90015",0x80c2c7ccb0d74533:0x190bccd9c3ffd9a,34.0383204,-118.2535481,5.0,,1100.0,bien,5.0,1.9649999999999999,user_pref_3,inmueble_2,u3i2
"L A's Meds 4 Less, 1514 E 15th St, Los Angeles, CA 90021",0x80c2c89d2f2a4345:0xd810f29c05788bde,34.0244636,-118.2438229,4.5,,800.0,bien,4.5,1.9649999999999999,user_pref_3,inmueble_2,u3i2
"Flying Embers Taproom, 1581 Industrial St, Los Angeles, CA 90021",0x80c2c75f50049bf5:0xdb4a5f1fe5f4efd5,34.0361099,-118.2357635,4.6,,900.0,rec,4.6,1.9649999999999999,user_pref_3,inmueble_2,u3i2
"Universal Community Health Center, 1005 E Washington Blvd suite a, Los Angeles, CA 90021",0x80c2c7d54a21c059:0x7f26a5004f5d92ce,34.02606,-118.2531051,4.7,,1100.0,bien,4.7,1.9649999999999999,user_pref_3,inmueble_2,u3i2
inmueble,,34.047421,-118.256777,,,,,,8.42,user_pref_1,inmueble_3,u1i3
"PIZZA ROW RECORDS, 433 E 7th St, Los Angeles, CA 90014",0x80c2c7726b53b8e5:0xad288d11654f5e48,34.0414061,-118.2474772,4.3,4.777777777777778,1100.0,res,4.777777777777778,8.42,user_pref_1,inmueble_3,u1i3
"Westlawn Garage, 524s Flower St, Los Angeles, CA 90071",0x80c2c7b3a3b66389:0xe5f94c15fed93c14,34.0508721,-118.256511,5.0,,400.0,bien,5.0,8.42,user_pref_1,inmueble_3,u1i3
"Danny Boy's Famous Original Pizza, 330 S Hope St, Los Angeles, CA 90071",0x80c2c7d5279490eb:0x4374ad061c2c67de,34.0529142,-118.252486,5.0,,700.0,res,5.0,8.42,user_pref_1,inmueble_3,u1i3
"Salata, 505 Flower St #B430, Los Angeles, CA 90071",0x80c2c7b3b03af0f3:0xae620d1f51b14c0b,34.0514702,-118.2564231,3.8,3.3529411764705883,500.0,res,3.3529411764705883,8.42,user_pref_1,inmueble_3,u1i3
"United Valet Parking, 1010 Flower St, Los Angeles, CA 90015",0x80c2c7b7c05c2a47:0x46f6e198b5751d08,34.0438957,-118.2627355,2.7,,700.0,bien,2.7,8.42,user_pref_1,inmueble_3,u1i3
"501 S Spring St Garage, 501S S Spring St, Los Angeles, CA 90013",0x80c2c64af2c285b9:0xb8f12f71df3fc88,34.0471546,-118.2503421,4.0,,600.0,bien,4.0,8.42,user_pref_1,inmueble_3,u1i3
"Bicycle Parking, W 8th St, Los Angeles, CA 90017",0x80c2c7b6d4ea6a5d:0xa26cd9524556c076,34.0488479,-118.2625856,4.7,,600.0,bien,4.7,8.42,user_pref_1,inmueble_3,u1i3
"The Capital Grille, 700 W 9th St Unit B, Los Angeles, CA 90015",0x80c2c7a55b28dcf1:0x17dc8000c6fb0be6,34.0460722,-118.2624906,4.6,4.466666666666667,500.0,res,4.466666666666667,8.42,user_pref_1,inmueble_3,u1i3
"106 E Olympic Blvd Parking, 106E W Olympic Blvd, Los Angeles, CA 90015",0x80c2c7cb93019345:0x72ab87e6a677e44c,34.0399873,-118.2565231,5.0,,800.0,bien,5.0,8.42,user_pref_1,inmueble_3,u1i3
"The LA Hotel Downtown Valet, 333 S Figueroa St, Los Angeles, CA 90071",0x80c2c7ad7f802a45:0x610062b8d9c9c05f,34.0548972,-118.2555755,4.4,4.75,800.0,bien,4.75,8.42,user_pref_1,inmueble_3,u1i3
"617 S Spring St Parking, 617S S Spring St, Los Angeles, CA 90014",0x80c2c64aa6901e55:0xbbbeaf40c9617fe7,34.0457326,-118.2517023,3.0,,500.0,bien,3.0,8.42,user_pref_1,inmueble_3,u1i3
"Lot D, 401-419 W 11th St, Los Angeles, CA 90015",0x80c2c7c83bafe7a1:0x50bb1d558ad011e7,34.0419541,-118.2623871,5.0,,800.0,bien,5.0,8.42,user_pref_1,inmueble_3,u1i3
"L'APPART by AIR FOOD, 130 E 6th St, Los Angeles, CA 90014",0x80c2c7c9e450aad7:0x55f6a7ac45bad129,34.0446355,-118.2492419,4.7,4.6923076923076925,800.0,res,4.6923076923076925,8.42,user_pref_1,inmueble_3,u1i3
"AXIS PT, 708 W 1st St, Los Angeles, CA 90012",0x80c2c652857a0221:0x9f85ce7829e25dd3,34.056068499999995,-118.2505085,4.2,,1100.0,bien,4.2,8.42,user_pref_1,inmueble_3,u1i3
"Checkers Downtown, 535 S Grand Ave, Los Angeles, CA 90071",0x80c2c7b49b13da53:0x4711c6fcf8cd32e2,34.0494983,-118.2547754,4.1,4.222222222222222,300.0,res,4.222222222222222,8.42,user_pref_1,inmueble_3,u1i3
"Microsoft Threatre, 777 Chick Hearns Way, Los Angeles, CA 90015",0x80c2c77d19bbfb97:0xffe1be34552d7e25,34.048397,-118.256235,3.0,,100.0,rec,3.0,8.42,user_pref_1,inmueble_3,u1i3
"757 S Flower St Garage, 757S Flower St, Los Angeles, CA 90017",0x80c2c7b6c645a60d:0xc14749b84eb7cfc6,34.047709999999995,-118.260208,4.8,,300.0,bien,4.8,8.42,user_pref_1,inmueble_3,u1i3
"Hardcore Fitness Bootcamp Downtown Los Angeles, 400 W Pico Blvd, Los Angeles, CA 90015",0x80c2c71cf585d52b:0xa685efa4edbd093b,34.0388811,-118.2645609,4.6,,1200.0,bien,4.6,8.42,user_pref_1,inmueble_3,u1i3
"Cucina Rustica, 888 Wilshire Blvd, Los Angeles, CA 90017",0x80c2c7b15c955a7f:0x4d0157cb33d63a3d,34.049762,-118.259147,4.3,,300.0,res,4.3,8.42,user_pref_1,inmueble_3,u1i3
"Joe's Auto Parks, 400 E 7th St, Los Angeles, CA 90014",0x80c2c6346c4c9dcf:0xe36825f7943b1f83,34.0414548,-118.2484297,2.3,,1000.0,bien,2.3,8.42,user_pref_1,inmueble_3,u1i3
"SP+ Parking, 709 W Olympic Blvd, Los Angeles, CA 90014",0x80c2c7b7a1f6ab3b:0x5a83cd88534c7f30,34.0449688,-118.2628198,3.9,,600.0,bien,3.9,8.42,user_pref_1,inmueble_3,u1i3
"Walgreens Pharmacy, 460 S Broadway, Los Angeles, CA 90013",0x80c2c64afb8f67db:0x8cf2a9b4ab6976d0,34.0481036,-118.2503504,3.4,,600.0,bien,3.4,8.42,user_pref_1,inmueble_3,u1i3
"Total Remedy And Prescription Center, 1234 Wilshire Blvd Stack Room, Los Angeles, CA 90017",0x80c2c7a5129f507d:0x35e0ea6cb7b139e6,34.053323299999995,-118.2660247,4.7,4.678571428571429,1100.0,bien,4.678571428571429,8.42,user_pref_1,inmueble_3,u1i3
"710 South Spring Street, 710 S Spring St, Los Angeles, CA 90014",0x80c2c63536273481:0x666937dc0be09b27,34.0440104,-118.2521878,4.1,,600.0,bien,4.1,8.42,user_pref_1,inmueble_3,u1i3
"Athena Parking, 783 S Hope St, Los Angeles, CA 90017",0x80c2c7b6836bc5ff:0xb2d6d35f70b850f0,34.0465716,-118.2585078,4.2,,200.0,bien,4.2,8.42,user_pref_1,inmueble_3,u1i3
"243 S Spring Street, 236 S Broadway, Los Angeles, CA 90012",0x80c2c64bfb892929:0x619848c85c182cca,34.0510723,-118.2470115,3.6,,1000.0,bien,3.6,8.42,user_pref_1,inmueble_3,u1i3
"Corleone Pizza, 310 W 7th St, Los Angeles, CA 90014",0x80c2c7b55c9765b1:0x59e07c918fb5679a,34.045373,-118.2538564,4.2,4.21875,400.0,res,4.21875,8.42,user_pref_1,inmueble_3,u1i3
"Paragon Parking, 526 S Los Angeles St, Los Angeles, CA 90013",0x80c2c635ea1fcccf:0x10acee761a74dddd,34.0452075,-118.2478951,4.1,,900.0,bien,4.1,8.42,user_pref_1,inmueble_3,u1i3
"Flexogenix® Los Angeles, 1000 S Hope St #101, Los Angeles, CA 90015",0x80c2c7b7d437c911:0xb970988619c4f8a4,34.0434309,-118.2615496,4.4,,600.0,bien,4.4,8.42,user_pref_1,inmueble_3,u1i3
"Joe's Auto Parks Parking, 601 E 8th St, Los Angeles, CA 90014",0x80c2c633a38585a7:0x933539b94d4c2dd8,34.0393267,-118.2489755,4.2,,1200.0,bien,4.2,8.42,user_pref_1,inmueble_3,u1i3
"One Medical, 700 Flower St #2340, Los Angeles, CA 90017",0x80c2c7b6af26cb6f:0xcb998242bc475ec8,34.0482763,-118.2585607,3.7,,200.0,bien,3.7,8.42,user_pref_1,inmueble_3,u1i3
"Local Table, 800 S Figueroa St, Los Angeles, CA 90017",0x80c2c7b6d775ddab:0x2d4bb7590e67f28,34.0475141,-118.261303,4.6,,400.0,res,4.6,8.42,user_pref_1,inmueble_3,u1i3
"YAS Fitness Center-DTLA, 831 S Hope St, Los Angeles, CA 90017",0x80c2c7b6622128c5:0x29fdf604947f58fe,34.0459303,-118.2598699,4.3,,300.0,bien,4.3,8.42,user_pref_1,inmueble_3,u1i3
"Johnnie's New York Pizzeria, 505 Flower St #8, Los Angeles, CA 90071",0x89c259a6cfd76611:0xb19f37d3a7932a8c,34.051466999999995,-118.256726,4.2,,500.0,res,4.2,8.42,user_pref_1,inmueble_3,u1i3
"TOGO'S Sandwiches, 505 Flower St ste b-420, Los Angeles, CA 90071",0x80c2c7b3b03af0f3:0x7177a5965cda6149,34.051407,-118.256502,4.5,4.076923076923077,400.0,res,4.076923076923077,8.42,user_pref_1,inmueble_3,u1i3
