address,gmap_id,latitude,longitude,category,avg_rating,num_of_reviews,Hours_day,Hours_night,fecha
"Choice Insurance Agency, 1601 South La Brea Ave, Los Angeles, CA 90019",0x80c2b8fe293b1f8b:0x57389af1cc21db9e,34.0455483,-118.3457347,"['Insurance agency', 'Auto insurance agency', 'Fingerprinting service', 'Motorcycle insurance agency']",4.6,18,0,0,2024-07-16
"Expound Smog Check, 6177 Santa Monica Blvd, Los Angeles, CA 90038",0x80c2bff68548537f:0xf22ee4ece5ed1928,34.0910868,-118.3241179,['Smog inspection station'],4.7,8,0,0,2024-07-16
"Danae Baptism Clothing, 1217 Wall St #2, Los Angeles, CA 90015",0x80c2c7cd83235737:0x8cae98cd7a86c9e5,34.034781599999995,-118.2558489,"[""Children's clothing store"", 'Baby clothing store']",4.4,28,0,0,2024-07-16
"Fiesta Fashions, 1100 Wall St # 106, Los Angeles, CA 90015",0x80c2c7cd3fd13c01:0x26b2fd95a53b711d,34.0361354,-118.254314,"[""Women's clothing store""]",3.2,8,0,0,2024-07-16
"HW by CLG, 7928 Hollywood Blvd, Los Angeles, CA 90046",0x80c2bee992af9aab:0xd6065d8f25eda13e,34.1010118,-118.3628296,['Apartment complex'],4.3,13,0,0,2024-07-16
"Mintz, 2029 Century Park E # 3100, Los Angeles, CA 90067",0x80c2bbf3a6ee8aad:0x6efa1ff88b665d56,34.0595229,-118.4138761,"['Law firm', 'Attorney']",5.0,1,0,0,2024-07-16
"Progressive Memorial COGIC, 2112 W Manchester Ave, Los Angeles, CA 90047",0x80c2b630d69e989b:0x2a5a1ab3a9218b00,33.9598184,-118.3166316,['Church'],4.5,2,0,0,2024-07-16
"T B G Financial & Insurance Services Corporation, 2029 Century Park E # 3720, Los Angeles, CA 90067",0x80c2bbf3a6ee8aad:0xa5e5505c08cafd12,34.0593838,-118.4138458,['Insurance agency'],4.0,1,0,0,2024-07-16
"Rory Fashion, 1100 Wall St # 108, Los Angeles, CA 90015",0x80c2c7cd3fd13c01:0x237886f083bf59a1,34.0362038,-118.25425,"[""Women's clothing store""]",4.5,2,0,0,2024-07-16
"SAL'S PREMIUM AUTO COLLISION, 4243 Crenshaw Blvd, Los Angeles, CA 90056",0x80c2b8287f8c64ab:0x19a2b6d6ee99c8e2,34.0067823,-118.3345231,"['Auto body shop', 'Auto dent removal service', 'Auto repair shop']",4.1,15,0,0,2024-07-16
"Liquor Locker, 8161 Sunset Blvd, Los Angeles, CA 90046",0x80c2bec02e9487b9:0xd9e7696580d90a01,34.0981938,-118.3672342,"['Liquor store', 'Beer store', 'Gift basket store', 'Wine store']",4.0,28,0,0,2024-07-16
"Shivas DTLA, 1343 S Hill St, Los Angeles, CA 90015",0x80c2c7cf45ff14e1:0x1fb8151e1f03d027,34.0368016,-118.2632767,"['Cannabis store', 'Herb shop', 'Herbal medicine store', 'Homeopath', 'Medical supply store']",4.2,78,0,0,2024-07-16
"SunlessGlow2Go Mobile Spray Tan Los Angeles, 11301 W Olympic Blvd, Los Angeles, CA 90064",0x80c2bb74a90af9cb:0xa22f30bb8444b949,34.038395,-118.44204,['Tanning salon'],5.0,4,0,0,2024-07-16
"Asahi Ramen, 2027 Sawtelle Blvd, Los Angeles, CA 90025",0x80c2bb74e414c3f5:0xd49c696beefe83d6,34.0402778,-118.4433333,"['Ramen restaurant', 'Japanese restaurant']",4.2,58,0,0,2024-07-16
"Royal Power Management Inc, 8281 Melrose Ave UNIT 305, Los Angeles, CA 90046",0x80c2beb622e5bee9:0x34fc5b8d19b6b167,34.083846699999995,-118.3701586,['Property management company'],1.5,18,0,0,2024-07-16
"YMCA designed by Paul R Williams, F.A.I.A., 1006 E 28th St, Los Angeles, CA 90011",0x80c2c938c7fbdcfb:0x88aa13b6b8b4972a,34.0172197,-118.257299,['Historical landmark'],5.0,2,0,0,2024-07-16
"Mt Rose Baptist Church, 8921 Compton Ave, Los Angeles, CA 90002",0x80c2c97748447625:0x5cbabc671f9d5794,33.9555374,-118.2476642,['Baptist church'],4.3,6,0,0,2024-07-16
"George's Tailoring & Formal Wear, 12120 Santa Monica Blvd, Los Angeles, CA 90025",0x80c2bb426fe0a52f:0x604b8d5b04789686,34.0402255,-118.4637434,"['Tailor', 'Clothing alteration service']",4.8,28,0,0,2024-07-16
"Laundromat, Los Angeles, CA 90026",0x80c2c7160aee7e97:0xacf711782eb126cc,34.0806794,-118.2700882,['Laundromat'],4.0,2,0,0,2024-07-16
"Sound Source Bike Shop, 5663 W Pico Blvd, Los Angeles, CA 90019",0x80c2b911ba8429e7:0x56bb66de519025cb,34.0506468,-118.3615193,"['Bicycle repair shop', 'Store']",5.0,3,0,0,2024-07-16
"Steven Crane & Co Inc, 2959 S Sepulveda Blvd, Los Angeles, CA 90064",0x80c2bbae16c21e7f:0xcf8697c657b68e33,34.0278233,-118.4294993,"['General contractor', 'Construction company', 'Interior designer']",5.0,1,0,0,2024-07-16
"Sansanowicz Law Group, 1635 Pontius Ave 2nd floor, Los Angeles, CA 90025",0x80c2bbb0f9853291:0xea14a0b642848e20,34.0477824,-118.4456304,['Law firm'],5.0,6,0,0,2024-07-16
"La Cienega - Los Angeles Check Cashing, 8506 W 3rd St, Los Angeles, CA 90048",0x80c2b94c8bea4e47:0xc995886d8e9d592f,34.0730961,-118.3769697,['Check cashing service'],3.7,14,0,0,2024-07-16
"Super Discount Market, 3980 E Olympic Blvd, Los Angeles, CA 90023",0x80c2cf38bf4979af:0x4e16a96fd70cb413,34.0187273,-118.1894919,['Grocery store'],4.8,45,0,0,2024-07-16
"Law Offices of Robert W Cohen, 1901 Avenue of the Stars #1900, Los Angeles, CA 90067",0x80c2bbf49de1c9a1:0x7dc2dafd02262667,34.059572,-118.41762,['Legal services'],4.3,5,0,0,2024-07-16
"Marvin Avenue Elementary Sch, 2411 S Marvin Ave, Los Angeles, CA 90016",0x80c2b9a0cbf42a85:0xc37da747f8001f2e,34.035593,-118.364317,['Elementary school'],3.7,18,0,0,2024-07-16
"Paul Gregory Photography, 8148 Mulholland Terrace, Los Angeles, CA 90046",0x80c2bf73e82b8e75:0x5ad1ef7fba0fa7ac,34.1235895,-118.37765,"['Photographer', 'Photography studio']",5.0,18,0,0,2024-07-16
"Barragan's Mexican Restaurants, 1538 Sunset Blvd, Los Angeles, CA 90026",0x80c2c71cc1eedcd3:0x3d035f6d8802b1a0,34.0761678,-118.2565373,['Restaurant'],3.9,8,0,0,2024-07-16
"Aloha Poke Co., 10250 Santa Monica Blvd, Los Angeles, CA 90067",0x80c2bbd8b67d63e7:0x7370f86da40a7858,34.0590031,-118.418866,['Restaurant'],1.0,24,0,0,2024-07-16
"Hollywood Star Smile, 11980 San Vicente Blvd #814, Los Angeles, CA 90049",0x80c2bca781480683:0xca5c692181e98d86,34.0519369,-118.4721182,['Cosmetic dentist'],4.7,18,0,0,2024-07-16
"Law and Mediation Offices of Kelly Chang, 5455 Wilshire Blvd suite 2100, Los Angeles, CA 90036",0x80c2b9201fe512b7:0xcc4d842c0a4fd1f7,34.0626959,-118.3475435,"['Divorce lawyer', 'Family law attorney', 'Law firm', 'Mediation service']",5.0,17,0,0,2024-07-16
"Luther Bob's Fried Chicken Sandwiches and Tenders, 1842 W Washington Blvd, Los Angeles, CA 90007",0x80c2c703237f0ac7:0x62d2d5adc81d9df,34.0397099,-118.2987956,"['Fried chicken takeaway', 'Fast food restaurant']",4.1,15,0,0,2024-07-16
"Mee Dee Thai Kitchen, 358 W 38th St #K2, Los Angeles, CA 90037",0x80c2c96ae0ed5c0b:0xc49a7b90227e3e0f,34.0147363,-118.2787715,['Restaurant'],4.5,8,0,0,2024-07-16
"Neihule Academy of Beauty, 305 E 8th St #101, Los Angeles, CA 90014",0x80c2c792c7fc6511:0xb6e64912359aa00,34.0413858,-118.2512788,"['Beauty school', 'Beauty salon', 'Hair removal service', 'Hair salon', 'Nail salon']",4.6,18,0,0,2024-07-16
"Iron Teapot Dim Sum & Bar, 10306 Venice Blvd., Los Angeles, CA 90034",0x80c2bbb7b254930d:0x1e58b071b53c3e69,34.0207392,-118.4029555,"['Chinese restaurant', 'Bar', 'Cantonese restaurant', 'Dim sum restaurant']",4.0,18,0,0,2024-07-16
"Jorge Tires, 8124 San Pedro St, Los Angeles, CA 90003",0x80c2c9bbf1e2d947:0x7b48241ae48fb922,33.9648468,-118.2689931,['Tire shop'],3.3,7,0,0,2024-07-16
"Frida Tacos Melrose, 7217 Melrose Ave, Los Angeles, CA 90046",0x80c2bed550731fe1:0x8d11ba8c72a45627,34.083619299999995,-118.3468834,"['Mexican restaurant', 'Latin American restaurant']",3.8,16,0,0,2024-07-16
"Panda garden, 12003 S Avalon Blvd, Los Angeles, CA 90061",0x80c2cbaef4fc4ef7:0xc8d5705507e65fb4,33.923248099999995,-118.2656561,['Restaurant'],4.7,3,0,0,2024-07-16
"Real Water Retail Store, 5492 W Centinela Ave, Los Angeles, CA 90045",0x80c2b746c5e1d43f:0x39800d87a21fcb39,33.976903199999995,-118.3762752,['Wellness center'],4.6,8,0,0,2024-07-16
"Fire House 30 Cap, 4553 E Valley Blvd, Los Angeles, CA 90032",0x80c2c59a0142b4ed:0x9e993f06d2f20331,34.0625787,-118.1853197,['Cannabis store'],4.2,21,0,0,2024-07-16
"Retina Institute of California, 2400 N Broadway, Los Angeles, CA 90031",0x80c2c67d6a82c5f5:0x598d3cc88e45a3c2,34.073282,-118.216657,"['Eye care center', 'Doctor', 'Ophthalmologist']",5.0,2,0,0,2024-07-16
"Heat Exchange Melrose, 7817 Melrose Ave West, Los Angeles, CA 90046",0x80c2bfa40a60b407:0x87cff9c0aa75a0ca,34.0840097,-118.3600513,['Vintage clothing store'],5.0,3,0,0,2024-07-16
"Naked Chik, 1539 Fishburn Ave, Los Angeles, CA 90063",0x80c2c5951e5f14df:0xe98a75e1d4157660,34.0583969,-118.1912081,['Restaurant'],4.0,2,0,0,2024-07-16
"StorQuest Self Storage, 2222 N Figueroa St, Los Angeles, CA 90065",0x80c2c68e062d5831:0xf8f82e76efe7e16b,34.082704,-118.2233315,"['Self-storage facility', 'Moving and storage service', 'Moving supply store', 'Packaging supply store', 'Storage facility']",4.9,538,0,0,2024-07-16
"The Bearded Beagle, 5206 Monte Vista St, Los Angeles, CA 90042",0x80c2c41ca4afc8a5:0xe9b43532837d0d0a,34.1084588,-118.2007219,"['Vintage clothing store', 'Record store']",4.5,2,0,0,2024-07-16
"Green & Marker, 1875 Century Park E Suite 1495, Los Angeles, CA 90067",0x80c2bbf49de1c9a1:0xffb78658068ef92d,34.0609763,-118.4148918,"['Attorney', 'Real estate attorney']",5.0,2,0,0,2024-07-16
"Feit Co Inc, 1325 S Olive St, Los Angeles, CA 90015",0x80c2c7c8ae3d287d:0xf1415d8864f19fb7,34.0379685,-118.2641986,['Vacuum cleaner store'],5.0,4,0,0,2024-07-16
"Rapid Passport and Visa, 2265 Westwood Blvd #06, Los Angeles, CA 90064",0x80c2bb988b2bd9d7:0x5b20b27e218ad52,34.0428721,-118.4310453,"['Travel agency', 'Visa and passport office']",4.4,18,0,0,2024-07-16
"Bundy SB & La Grange NS, Los Angeles, CA 90064",0x80c2bb13402467b9:0x35294930fdadfa36,34.033924,-118.455568,['Bus stop'],5.0,1,0,0,2024-07-16
"Wireless Repair Center & Pre-paid Center Westwood, 10907 Weyburn Ave, Los Angeles, CA 90024",0x80c2bc818d5b7805:0xb416ec65f91188a2,34.0627351,-118.4458386,"['Cell phone store', 'Electronics store']",4.3,28,0,0,2024-07-16
"GTO Tires, 3675 1/2 E 3rd St, Los Angeles, CA 90063",0x80c2cf5b9636474b:0xd5783ff56df81735,34.0335808,-118.189588,['Tire shop'],5.0,26,0,0,2024-07-16
"OK Billiards, 3959 Wilshire Blvd Ste A27, Los Angeles, CA 90010",0x80c2b89039870ea3:0xebbff4cfb499882d,34.0621008,-118.3135865,['Pool hall'],3.9,25,0,0,2024-07-16
"Hair to Toe Hair Salon, 3324 W 6th St, Los Angeles, CA 90020",0x80c2c77c92d26d4d:0x1aaab9b6276dc701,34.063342,-118.2948708,"['Hair salon', 'Beauty salon', 'Nail salon']",4.0,8,0,0,2024-07-16
"Jung Acupuncture & Herbal Clinic (정 한의원), 3545 Wilshire Blvd #210, Los Angeles, CA 90010",0x80c2b867a83688ed:0x33121846b49c2f57,34.0620905,-118.3019468,['Acupuncture clinic'],5.0,1,0,0,2024-07-16
"Main Water Store, 10608 S Main St, Los Angeles, CA 90003",0x80c2c98afc213073:0xba24dc3ec0a4c070,33.939843,-118.273507,['Bottled water supplier'],4.8,78,0,0,2024-07-16
"Azul Transport and Logistics, 11809 S Hoover St, Los Angeles, CA 90044",0x80c2ca1ad6c370bf:0xb681f52416995962,33.9261263,-118.2872503,['Transportation service'],2.3,3,0,0,2024-07-16
"midnight recording, 5362 Cahuenga Blvd, Los Angeles, CA 91601",0x80c2958ee322681d:0x405abd2c248350f9,34.168949999999995,-118.359543,['Recording studio'],5.0,2,0,0,2024-07-16
"Jalisco Building Supply, 155 W Florence Ave, Los Angeles, CA 90003",0x80c2c9b5873e61cd:0x9d968a9a6cbe1a64,33.9749639,-118.2759136,"['Hardware store', 'Building materials store', 'Flooring store', 'Granite supplier', 'Tile store']",3.4,18,0,0,2024-07-16
"Bitcoin Depot ATM, 1925 S Crenshaw Blvd, Los Angeles, CA 90016",0x80c2b922f1eb8db1:0x70fdab931ba3b7b0,34.0395158,-118.3317492,['ATM'],5.0,1,0,0,2024-07-16
"Wireless Professional Solutions, 3208 W Jefferson Blvd, Los Angeles, CA 90018",0x80c2b8389cd28a1b:0xff861fb0fcecf0da,34.0254651,-118.3308468,"['Cell phone store', 'Cable company', 'Mobile phone repair shop']",5.0,218,0,0,2024-07-16
"Pupuseria La Favorita, 1132 Firestone Blvd, Los Angeles, CA 90001",0x80c2c99facb3fac7:0x10ed10e71f828908,33.9599991,-118.2551574,['Salvadoran restaurant'],4.4,84,0,0,2024-07-16
"P-13 Jewellery, Los Angeles, CA 90047",0x80c2b7ddd520e0ef:0x63be4ca955c90b63,33.9886501,-118.3054634,['Jewelry store'],4.1,8,0,0,2024-07-16
"Global Entry Enrollment Center, 11099 S La Cienega Blvd Suite #155, Los Angeles, CA 90045",0x80c2b17f4713d2b5:0x115d9fd2ea3945bd,33.9354583,-118.3711559,['Government office'],3.8,17,0,0,2024-07-16
"AVENUE CBD, 7559 Melrose Ave, Los Angeles, CA 90046",0x80c2bed52ff8203d:0xeb6a4d02eb8c2f4d,34.0839842,-118.3547584,"['Health and beauty shop', 'Herbal medicine store', 'Vitamin & supplements store']",4.9,118,0,0,2024-07-16
"Lankershim / Chandler, Los Angeles, CA 91601",0x80c295ee13e4f809:0x7330bcb0322df9ac,34.1686741,-118.3767492,['Bus stop'],3.5,15,0,0,2024-07-16
"Studio5526 Salon & Spa, 5526 W Pico Blvd, Los Angeles, CA 90019",0x80c2b90fe28bd461:0x3d4850d6a50c896,34.0492183,-118.3588243,['Beauty salon'],4.7,28,0,0,2024-07-16
"Vash MD | Peter D. Vash, MD, 2080 Century Park E #1511, Los Angeles, CA 90067",0x80c2bbf24adbb6d3:0x66c99e2af19c682f,34.059377999999995,-118.4114126,"['Endocrinologist', 'Internist']",5.0,3,0,0,2024-07-16
"Salto's Gift, 225 Winston St #6, Los Angeles, CA 90013",0x80c2c649e2c8f4cf:0x18b06fe1adeb7868,34.046270799999995,-118.2461553,['Gift shop'],3.7,3,0,0,2024-07-16
"Public Parking, 1701-1721 N Las Palmas Ave, Los Angeles, CA 90028",0x80c2bf236b6db065:0x96934b09a5b1956c,34.1022106,-118.3362806,['Public parking space'],3.4,8,0,0,2024-07-16
"Wells Fargo Bank, 1200 Wilshire Blvd, Los Angeles, CA 90017",0x80c2c7a54fb35079:0x490d3f28cc489250,34.052952999999995,-118.265186,"['Bank', 'ATM']",2.7,57,0,0,2024-07-16
"Avalon Encino, 16350 Ventura Blvd, Los Angeles, CA 91436",0x80c29826fd62a455:0x3acef37afa25d773,34.156509,-118.4895896,"['Apartment building', 'Apartment complex', 'Apartment rental agency', 'Townhouse complex']",4.6,65,0,0,2024-07-16
"Stuho Student Housing, 2595 S Hoover St suite c, Los Angeles, CA 90007",0x80c2c7f110668495:0x6386f48146469215,34.0320874,-118.2842767,"['Apartment rental agency', 'Student housing center']",2.2,58,0,0,2024-07-16
"Hoover / Adams, Los Angeles, CA 90007",0x80c2c7ee9b8c526b:0x7098ead744f398e1,34.031982,-118.283821,['Bus stop'],3.3,3,0,0,2024-07-16
"iPhone Repair in Los Angeles, 7218 Melrose Ave, Los Angeles, CA 90046",0x80c2bed55213acd1:0x757993f981204028,34.0833544,-118.3468701,"['Cell phone store', 'Electronics repair shop']",4.2,157,0,0,2024-07-16
"Quality Marine, 5420 W 104th St # 2E, Los Angeles, CA 90045",0x80c2b6c342cc4eb7:0x50f61a87404a1937,33.9412948,-118.3747824,"['Aquarium shop', 'Equipment supplier', 'Exporter', 'Fish farm', 'Importer', 'Tropical fish store', 'Wholesaler']",3.9,27,0,0,2024-07-16
"Richy Hair Extension California Headquarters, 6912 Melrose Ave, Los Angeles, CA 90038",0x80c2b8d4c13e26bb:0xef17941dcd1dac3f,34.0832958,-118.3420701,['Hair extensions supplier'],4.2,5,0,0,2024-07-16
"Tarpy Tailors, 9100 S Sepulveda Blvd, Los Angeles, CA 90045",0x80c2b0d376b6837f:0xd78bb79ee23e4125,33.9540212,-118.395989,['Uniform store'],2.9,18,0,0,2024-07-16
"M P, 5149 W Jefferson Blvd, Los Angeles, CA 90016",0x80c2b9b09606da25:0x4b1bd54bfc69fbfc,34.0256305,-118.3568,['Donations center'],3.0,1,0,0,2024-07-16
"Express Connection Messengers, 12021 Wilshire Blvd #922, Los Angeles, CA 90025",0x80c2c7b3b745579b:0xae3eb0a72e401fb3,34.045508,-118.4655013,['Courier service'],4.8,18,0,0,2024-07-16
"La Mexicana Bakery, 3626 East Cesar E Chavez Avenue, Los Angeles, CA 90063",0x80c2cf5f7229fd61:0xfbb6bb53b0e981da,34.0403991,-118.1860777,['Bakery'],3.8,13,0,0,2024-07-16
"Imagine LA, 672 S La Fayette Park Pl Unit 28, Los Angeles, CA 90057",0x80c2b9201fe512b7:0x769cc6ae2a769bf7,34.0605455,-118.2835884,['Social services organization'],5.0,8,0,0,2024-07-16
"Bangkok Street Food, 5269 Hollywood Blvd #59, Los Angeles, CA 90027",0x80c2bf50c842c2a9:0xdf92dcdb84e13c63,34.1020656,-118.3059433,"['Restaurant', 'Thai restaurant']",4.1,15,0,0,2024-07-16
"Capitol Records, 1799 Argyle Ave, Los Angeles, CA 90028",0x80c2bf38d799620d:0x479767728fdf8c4d,34.1031428,-118.3263378,['Parking lot'],5.0,4,0,0,2024-07-16
"Devonshire / Balboa, Los Angeles, CA 91344",0x80c29a8e3c20613b:0x20fddc724b0d4ab5,34.2576477,-118.5020986,['Bus stop'],3.4,5,0,0,2024-07-16
"Century Woods, Los Angeles, CA 90067",0x80c2bbed52173f83:0xdc5280786fb5673f,34.05499,-118.4159966,['Housing development'],4.9,8,0,0,2024-07-16
"Pacific Head & Neck, 11645 Wilshire Blvd Suite 600, Los Angeles, CA 90025",0x80c2bb60da280f03:0x11d23f0a6c13770e,34.0502548,-118.4603285,"['Otolaryngologist', 'Plastic surgery clinic']",3.8,8,0,0,2024-07-16
"Peterson's Hardware, 4831 S Western Ave #2325, Los Angeles, CA 90062",0x80c2b7e53cb398d1:0xa445a72d2e6c08b0,33.9993361,-118.3092641,['Hardware store'],4.3,98,0,0,2024-07-16
"El Tio Tires, 5029 S Western Ave, Los Angeles, CA 90062",0x80c2b7e5bb38c917:0x23cb9179763aaddf,33.9971276,-118.3092924,['Tire shop'],4.4,17,0,0,2024-07-16
"ASOSAL, 660 S Bonnie Brae St #1, Los Angeles, CA 90057",0x80c2c7a19838dcb3:0xd78c652e26ac0e54,34.0564935,-118.2737476,['Immigration & naturalization service'],4.1,8,0,0,2024-07-16
"Mufflers & Tires Computerized Alignment, 5910 S Central Ave, Los Angeles, CA 90001",0x80c2c85437e328b9:0x813d8b8eb618a528,33.9866779,-118.2560816,['Muffler shop'],3.4,8,0,0,2024-07-16
"Wallis Annenberg Hall, 3630 Watt Way, Los Angeles, CA 90089",0x80c2c7e350cdb691:0x1629be6b9a8f99a,34.020776999999995,-118.2869758,['University department'],5.0,8,0,0,2024-07-16
"Antique Thai Massage, 698 Vermont Ave, Los Angeles, CA 90005",0x80c2c7796c246ea3:0xbe28c6facd01d2ab,34.0602002,-118.2910715,['Thai massage therapist'],4.0,25,0,0,2024-07-16
"Art of Living Studio, 2636 S Hoover St, Los Angeles, CA 90007",0x80c2c7eee8ad8adb:0x134b970455c8bb2e,34.0304317,-118.2837288,['Yoga studio'],4.9,68,0,0,2024-07-16
"Tower Orthopaedics Physical Therapy, 6330 San Vicente Blvd UNIT 310, Los Angeles, CA 90048",0x80c2b94fda7d6f31:0xbfdeae129ae0b3d3,34.0608414,-118.3683421,"['Physical therapy clinic', 'Orthopedic clinic']",3.5,8,0,0,2024-07-16
"ARE YOU AM I Loft, 1024 Santee St #300, Los Angeles, CA 90015",0x80c2c7cb4afb987f:0xa5fc5e1ecdcb238a,34.038282599999995,-118.2553116,['Clothing store'],3.3,13,0,0,2024-07-16
"MIJU salon, 8000 Sunset Blvd Ste b-200 Studio 74, Los Angeles, CA 90046",0x80c2b9aa2c9fa651:0x58b5a9b15d3e533f,34.0977895,-118.3648994,"['Beauty salon', 'Beauty supply store', 'Hair salon', 'Make-up artist', 'Permanent make-up clinic']",5.0,4,0,0,2024-07-16
"ToylandKS, 1222 1/2 Santee Street, Los Angeles, CA 90015",0x80c2c7cdd0189bed:0x7f622e60e7763fc6,34.035687,-118.257809,['Toy store'],4.8,6,0,0,2024-07-16
"Law Offices Of Popkin Shamir & Golan, 3250 Wilshire Blvd Suite 1918, Los Angeles, CA 90010",0x80c2b8830c8a9799:0x8d12e9a46519834,34.061086,-118.2933151,"['Law firm', 'Employment attorney', 'Immigration attorney', 'Attorney']",3.4,16,0,0,2024-07-16
"Flames Vintage, 5156 Hollywood Blvd b, Los Angeles, CA 90027",0x80c2bf8edebe41dd:0x32958571df827604,34.1015772,-118.302577,['Vintage clothing store'],5.0,4,0,0,2024-07-16
"LAX Terminal #1 Shuttle Stop, Los Angeles, CA 90045",0x80c2b129c8fcafa3:0xcb28486672ee011,33.9455469,-118.401137,['Transport interchange'],4.0,3,0,0,2024-07-16
"Hip Woo Hong, 709 N Hill St STE 22, Los Angeles, CA 90012",0x80c2c65a87a1f45f:0x8c1f9a21a2b82c15,34.0610381,-118.2406552,['Asian grocery store'],5.0,18,0,0,2024-07-15
"Tacos ochoas, 5270 Sunset Blvd, Los Angeles, CA 90027",0x80c2bfc547dab2c9:0x381d01e02acc082b,34.0979967,-118.3047864,['Restaurant'],5.0,2,0,0,2024-07-15
"Thai meat bomz, 5121-5129, Hollywood Blvd, Los Angeles, CA 90027",0x80c2bf8f55de4c29:0xb9f7eeb8a58702d7,34.101675,-118.3015296,['Restaurant'],5.0,1,0,0,2024-07-15
"King 1 Hour Photo Lab, 3650 W Martin Luther King Jr Blvd, Los Angeles, CA 90008",0x80c2b82f175a41e5:0xffd73c9c4106186f,34.0104016,-118.3370361,['Photo shop'],3.5,6,0,0,2024-07-15
"Birnkrant Residential College, 642 W 34th St, Los Angeles, CA 90007",0x80c2c7e3e404669d:0x6be43946b01671aa,34.0215193,-118.2822945,['Student dormitory'],4.3,7,0,0,2024-07-15
"USC Marks Hall, 631 Childs Way, Los Angeles, CA 90007",0x80c2c7e22c8b70bb:0x21333c9295542b8,34.0197392,-118.2823437,['Student dormitory'],3.8,8,0,0,2024-07-15
"617 S Spring St Parking, 617S S Spring St, Los Angeles, CA 90014",0x80c2c64aa6901e55:0xbbbeaf40c9617fe7,34.0457326,-118.2517023,['Parking lot'],3.0,1,0,0,2024-07-15
"Shell, 5137 N Figueroa St, Los Angeles, CA 90042",0x80c2c41b885af643:0x3997ec23d31708f4,34.1063862,-118.2000008,"['Gas station', 'ATM', 'Convenience store']",3.7,53,0,0,2024-07-15
"HairFreek Barbers, 1653 W Temple St, Los Angeles, CA 90026",0x80c2c705dc3a7011:0x7bb59be3c40fa678,34.0685529,-118.2627872,"['Barber shop', 'Convenience store']",4.5,88,0,0,2024-07-15
"WIC, 6512 N Figueroa St #4, Los Angeles, CA 90042",0x80c2c40b3b7885c3:0x593b1517eeda6684,34.120629,-118.1835897,"['Family service center', 'Nutritionist']",4.7,6,0,0,2024-07-15
"United States Postal Service, 5132 York Blvd, Los Angeles, CA 90042",0x80c2c3ffa5483b95:0x52acad04b8a31b90,34.1206259,-118.2036567,"['Post office', 'Logistics service', 'Money order service', 'Shipping and mailing service']",3.3,17,0,0,2024-07-15
"Earthflow Designs, 7101 N Figueroa St, Los Angeles, CA 90042",0x80c2c3f1f325436f:0x7ed63a03570746fa,34.131113,-118.189045,"['Landscape designer', 'Landscaper']",4.0,1,0,0,2024-07-15
"Joe's Mini Market, 5200 York Blvd, Los Angeles, CA 90042",0x80c2c3ff7366682f:0x565b2d4b073417c6,34.1204399,-118.202583,"['Market', 'Convenience store', 'Grocery store']",4.0,6,0,0,2024-07-15
"Starlite Screen & Glass, Inc., 4944 York Blvd, Los Angeles, CA 90042",0x80c2c155bd0102e7:0x33d72b6fa4ccd872,34.1212407,-118.2075645,['Glass & mirror shop'],3.8,8,0,0,2024-07-15
"Ana's Party Supplies, 4929 York Blvd, Los Angeles, CA 90042",0x80c2c155c7afd053:0x74e70662596886e1,34.1218144,-118.2079479,['Party store'],4.5,14,0,0,2024-07-15
"Chin's Push, 4917 York Blvd, Los Angeles, CA 90042",0x80c2c155cec280d9:0xe7bee0bc2d3d6632,34.121976,-118.2083094,['Art gallery'],5.0,5,0,0,2024-07-15
"Coin Laundry, 4682 York Blvd, Los Angeles, CA 90042",0x80c2c15172799d8f:0xcd779f203004fd7f,34.1224778,-118.2139194,['Laundromat'],3.8,18,0,0,2024-07-15
"C&L Supply Company, 4840 York Blvd, Los Angeles, CA 90042",0x80c2c154253fc069:0x6a320c3cb68370de,34.1217679,-118.2096198,"['Bathroom supply store', 'Industrial equipment supplier']",4.8,4,0,0,2024-07-15
"International Silk Flowers, 771 Towne Ave, Los Angeles, CA 90021",0x80c2c63150a68781:0x3c1ba8cf3bfe34ae,34.0382458,-118.2469062,"['Artificial plant supplier', 'Christmas store', 'Flower designer', 'Flower market', 'Silk plant shop', 'Wholesaler']",4.5,38,0,0,2024-07-15
"Mademoiselle, 914 Santee St, Los Angeles, CA 90015",0x80c2c7cca0c40ab5:0xe2785f1d85c956e5,34.0396719,-118.2536806,['Store'],2.7,24,0,0,2024-07-15
"Chicas Salon, 4934 York Blvd, Los Angeles, CA 90042",0x80c2c155b8e03077:0x980ab96f106c652e,34.1215087,-118.2078102,['Beauty salon'],4.9,18,0,0,2024-07-15
"Barabas, 1337 Santee St, Los Angeles, CA 90015",0x80c2c7d1f8a1f7eb:0xa0805deb76c96e0e,34.034276,-118.259146,"[""Men's clothing store"", 'Clothing store', 'Exporter', 'Importer', 'Wholesaler']",4.0,28,0,0,2024-07-15
"Lace Palace, 305 E 9th St #124, Los Angeles, CA 90015",0x80c2c63355690045:0x796cf9d3e9a05c0d,34.0400794,-118.2525398,['Fabric store'],3.3,4,0,0,2024-07-15
"Los Angeles Department of Water and Power Central Service Center, 1324 Wall St, Los Angeles, CA 90015",0x80c2c7d27325ff29:0xba6b5062c490abaf,34.0329456,-118.2576808,['Electric utility company'],3.7,6,0,0,2024-07-15
