review_id,user_id,business_id,stars,useful,funny,cool,text,date
9GWMLLLfblPd_mWTjvqqxg,Blknbpy4r-zyvmkGNhFdIw,l-zztqecz2EO6sCYuyLuag,4,0,0,0,"Ive been rocking HB since 2005, love that as I grew so did the brand. I have been to two of their LA sample sales summer 2010 and winter 2010. Love the great deals you can get, but what sucks is when you see them let homies in first and people have been waiting for hours at least have homies come in earlier or something and let customers in when they say the sale will start. Around May 2010 I bought some HB clothes from karmaloop and i had to resew buttons on a shirt and a blazer, I was very dissappointed in that. So i emailed them so they would know, I wasn't expecting anything at all. Within the same day Jino emailed me offered to replace it or send me a shirt, but Miss Lawn already emailed me herself apologized and offered to send me over goodies, she let Brit know and she even asked for my size. I never received them, actually couple months later I emailed Brit about it, but never heard from her, so I just left it at that didn't wanna beg for goodies they offered to send... I recently bought the venomous dress from their online shop and it had holes in it, and Nicole helped me but wasn't able to exchange because sizes were out so she gave me a discount and I ended up sewing the holes, luckily the holes were in the back. Other than that I still stay loyal to the brand and continue to support the HB brand.",2011-01-19 19:17:46
g_mVHSxR2i1ne64ruLpTYg,oL4RjccgQ4LkqrbJqka7qA,l-zztqecz2EO6sCYuyLuag,5,0,0,0,"Customer service is amazing! Even if they did happen to run out of my shirt size for two shirts I ordered, they really worked with me to keep me happy! Nicolle Wong really helped me out and responded to emails in a timely manner.",2015-09-14 21:10:24
-rC7ID-0vo2T7dxf9JzDXQ,UI1LI2GRG_K3p-Cr--NuRw,l-zztqecz2EO6sCYuyLuag,5,0,0,0,"Amazing contemporary street wear clothing brand for women founded by a woman. Awesome crew, too!

I've been to two of their sample sales in San Francisco. 2008 at Fatlace and 2009 at True. I was able to meet Misslawn at both sample sales, she's truly amazing and super friendly.

One time, I won a contest and she said she read my blog saying that I got the wrong size and was willing to send me another shirt but I asked for stickers instead since I already had a shirt they sent me, just in a wrong size but I can still wear a larger size.

I like how they always give out stickers in their packages.

Viva la Hellz!",2010-02-10 18:24:34
_m7knVTLQcHf0x90PyDLLw,zZZw68R3jZqcZBNMxhievg,l-zztqecz2EO6sCYuyLuag,5,0,0,0,"the HELLZ BELLZ office is amazing!! had the opportunity to visit from the sample sale last year and it was cool because you can see where some of the blog pictures were taken! the office is nicely decorated, cozy, and has a very relaxing and cool vibe to it. i loved the graphic art mural that they had in the office. my 2nd sample sale after the one at True in 2009. 

all of the HELLZ staff members were so sweet. they had donuts and coffee out and BRIT was doing her thing being friendly and helpful to everyone!

there was a line to shop but that's the way that i prefer sample sales. everyone has their chance to look around without a bunch of people aggressively grabbing stuff left and right. you actually have a space to shop and think! 

i first discovered HELLZ at the project trade show in vegas a few years ago. as i saw all the clothes hanging in the booth. i fell in love with every single piece and wished that were my closet. since then, miss lawn has continued to be an inspiration to girls everyone and she's been killin' it with every collection that comes out!!! not only that, the collabo's are all sick too!! the only direction that HELLZ moves is fashion forward... and i love it.

i love the fact that they always give you stickers when you make a purchase too!",2011-07-14 17:17:40
ogB3JSJm4ZyB86DsFFqCYQ,QUJ23hy3r3Gl3nkLQMJlEw,zAhDliPU8xRGGpF17n_lvw,1,1,0,0,Had an appointment at 2:00 pm for an alignment. I got there at 1:45 . The receptionist told me it was going to be ready in 30 to 45 mins. It wasn't done until 3:45. It took almost 2 hours for a simple alignment. Absolutely ridiculous,2016-10-13 22:22:46
y7PrHmdqVDSxFE7O_BcQ4w,CXGOgOfq8vU3k43XQ0mxHQ,zAhDliPU8xRGGpF17n_lvw,5,0,0,0,"Set up an appointment for 10am thinking my shocks were blown and I figured might as well get some other things done. Another place told me my brake calipers need to be replaced because they were coming loose so I wanted to get that done too. Came in asked my questions and told them what I needed, Carlos, my cashier, handled it very well. Needed an hour for diagnostics and after about 45-50 mins (on a slow day) they figured out what was wrong. Instead of buying new caliper brackets and shocks the crew told me I just needed some bolts, washers, and some work done on the guiding pins. I also thought that I needed to replace my O2 sensor and to figure that out they had to do another diagnostic test that cost about 80$ but they figured out that the check engine light was caused by something else so they waived the 80$ fee for the diagnostic test. Initially, I thought I was going to spend 800$+ but I only paid a fraction of that. 

Also needed to get my belts done, quoted for about 100 something $ for parts and labor. They got the parts and tried to install them, but they weren't able to since I had aftermarket cams, they called me and didn't charge me anything for that part.

Honestly, this place is a bit pricey but it's cheaper to get the right things done rather than getting things you don't even need. Customer service was excellent, again, Carlos handled everything smoothly and answered all my questions, and the crew knew exactly what they were doing. 

Make sure to make an appointment and be prepared for delays.",2015-10-08 03:08:29
dAf1ahJ4UTVpv_Ekh2Kvbw,lx16EZLuc3n4WNNq4ixq8A,zAhDliPU8xRGGpF17n_lvw,5,1,0,0,"Walked in without an appointment and I was taken care of quickly, Carlos assisted me in getting my vehicle aligned. Service took about an hour and prices are reasonable. Service is great.",2016-07-14 18:47:39
_PsyuGhnGWQIiVQQJNzcww,fTS8l1ijgiEhj6TRzmsyuQ,zAhDliPU8xRGGpF17n_lvw,5,0,0,0,Came in for a dead battery. Jason was extremely helpful. Awesome customer service. He got me in & out quick. Very professional & very courteous. I have been coming here for 25 years and would never go anywhere else. Highly recommended. Jason is an asset to Sears Automotive Dept. Thank you!,2016-10-14 00:00:53
oXbA-zmLDuNZnI2M3l1tMQ,HZ9RDVX-1C7UC08tFFmWRA,zAhDliPU8xRGGpF17n_lvw,5,0,0,1,"Jason was very friendly and found my battery that seemed that no one had. I needed a battery for my Mercedez that's a special size. Jason knew the size, not in front stock but took the extra effort to find it in the inventory in back. Saved me taking a day off since I brought the car in after 4 pm, had it in before they closed and I was off. 
Thanks again Jason!!!",2016-10-14 00:15:46
leyNsf8THO9t34lIHyAxpg,oYn1RM-gCIZwlsCWPfRpoQ,zAhDliPU8xRGGpF17n_lvw,2,1,0,0,"Purchased tires on the Internet. My favorite way to shop. Could not beat the price! Set an appointment for 9am for installation. Noon car still on blocks, old tires still on the rims. What's the point of booking an appointment? Service reps don't care.",2015-07-18 19:13:02
BAwLjpaAKQfmoz61ol8ZNg,zbgP8acP_qBlC6qtddNQiA,zAhDliPU8xRGGpF17n_lvw,4,4,2,4,"Had it not been for the AAA tow truck guy, I would've blindly walked in and asked for a new tire. If I were a salesperson and someone walked in asking to buy a brand new tire, I would sell that person a brand new tire. Hey, if that's what they want why not give it to them? That's an easy $60-$100, depending on the brand.

Looking back, I have actually done just that at a different Sears auto center. I thought I needed a tire replaced and so I asked for a brand new tire. No questions were asked. They sold me the tire, put it on and I was on my merry way. I will never know if that's what I really needed. This time I was armed with more information. Instead of a brand new tire, I thought I just needed the valve replaced on my existing one. I was given an estimate and was told it would take about an hour. As I walked away from the store to kill time, I was on the phone with my bf and he mentioned that they should do a tank test. Huh? What's that? After hearing what that was, I walked back to the auto center and asked the guy if they were gonna do this test. He said yes and that they were also gonna check the inside of the tire as well. The guy helping me was nice, didn't talk down to me just 'cause I'm a girl, and assured me that they were not going to just replace a part without first checking out the cause of the flat. 

Less than an hour later, my tire was back on my car with a new valve. My spare was put back in my trunk and the charge was a mere $19. Thank goodness I didn't need a new tire!",2011-04-24 21:07:31
o7Ed0TDXP7qV1ccJ3VimOw,-1vMmEGsdJi1SsFjYJh32w,zAhDliPU8xRGGpF17n_lvw,1,2,0,0,"First off, it should never take 40min for you to be seen by an employee, especially if they've already seen you waiting in line. Despite having to wait a ridiculous amount of time to even get checked in, the person I talked to (Ron, I think) was very nice and apologized for the wait. 

They said they would text me once my car was done, I never got a text or a call but after 2.5 hours I decided to walk back to the center and check myself. I saw that the car was done do I went back into the main area to pay, and had to wait in line for another 15min with about 4 other customers before an employee even came out to the check out area. 

The actual process of checking out didn't take long and I was done in a couple of minutes. However, after walking out to my car I saw that it had been scratched along the side with a small dent by the right passenger side. I had to go back in, wait in line AGAIN and then talked to an employee, who later brought her supervisor. All she did was take some pictures and said to come back when the store manager was there. She did not apologize and was very rude. 

Needless to say, I will NEVER be coming back to this location again. Their service was horrible and on top of that my car was damaged.",2014-02-25 03:19:19
XGpUYxR3Eu5503H0mek0pg,SjyZRgFC-_CzYc5_xxZpZA,zAhDliPU8xRGGpF17n_lvw,1,2,0,0,"took my misubihi eclipse in for a service light and ac not  cooling - they looked it over and  said  i needed a/c recharged and cheaged 150 for it , few days later the a/c again didnt work - took it back and they after  4 hrs looking it over they claim said it may have a possible leak in needed to replace the dryer and the condensor !!  and  wanted 900 dollars to fix it - took it to another  a/c place they said there are NO leaks in fact the only leak is where they filled it and broke the pin while recharging it !! so now back to sears to see what they wil do to fix what they broke.",2012-10-09 22:23:10
WVpiWIxc6fR8PepA50J5DA,02sJz7vO3FhwMev1x4BU0Q,zAhDliPU8xRGGpF17n_lvw,4,1,0,0,"I'm a 20 yr old female who knows nothing about cars, I came here because my new (used) 2009 jetta was having brake problems and as soon as I walked in I was greeted by a super friendly associate, helped that it was a SHE because she explained everything to me so I would understand. I was there for about an hour for a brake evaluation but it was free and they were friendly so the wait wasn't a problem. She told me it wasn't my brakes that were the problem, but the roters, and it was nothing serious. Showed me detailed pictures of what the problem was and gave me a few quotes. I would definitely come back for any other maintenance or questions :)",2014-05-07 17:53:10
OLisRzWOvgLIJyTyG85pbQ,WuiEYopWZOWOuWQD87fVSw,zAhDliPU8xRGGpF17n_lvw,2,2,0,0,"I came in with an engine check light, tire pressure light, maintenance light for oil change, squealing brakes, and in need of a wheel alignment (yes, my car is pretty messed up). 

After the first visit for ALL of these problems, the ONLY thing that was completed correctly was the oil change, because duh, even non-mechanics can do that. But what about everything else?

1) Check engine light: they told me that it was a problem that only the dealer could fix, so they would leave the light on. But what did they do? They turned it off and now the record/history is cleared! Can't get it fixed now!  

2) Tire pressure light: they left it on. Brought it back in the next day. They left it on again. Brought it in a week later and then they told me that my sensor is broken.... then another mechanic finally turned it off. broken? i don't think so.  

3) Wheel alignment: got it back in WORSE alignment than when I brought it in. Ended up bringing it again the next day, and they were shocked when I told them that I had just gotten it done the day before at their shop! Also, my car makes these rotation noises now, which I told them, but they failed to inspect or care. 

4) Brakes: I told them that it was my front right brakes that were squealing. The mechanic told me that I needed to get my back brakes replaced. I said no, I just got those checked a few months ago and they were almost full. He insisted that the back brakes were the problem, so I gave in and told them to replace it. I got my car back and my right front brakes were STILL squealing! I brought my car back the next day and they insisted that they weren't squealing. I made the mechanic get in my car just so I could prove to them that I wasn't being stupid. I fought them for a refund on the back brakes, because duh, I didn't need them replaced in the first place. 

At the end of my third and last trip to this shop, they refunded me for my brakes that I didn't need but forced me to get, but my alignment is still off, and I still don't know what my check engine light error was about. I don't think they're out to scam you, but they just REALLY don't know what they're doing over there.",2012-03-31 19:18:51
CTba7HvcjLwz54uipcL6QA,M42ld82bPsJCuxidHWrFqA,zAhDliPU8xRGGpF17n_lvw,2,0,0,0,"The sales representatives are definitely trying to make a SALE at the expense of the patron !! Lying to me by telling me my axel is leaking and needed a new one when My ex who's a mechanic told me it is NOT ! In addition, they said I needed an alignment and I just had an alignment the previous week and my car drives fine I know when I need an alignment...Sears Auto Center is good for an oil change if you have a coupon but that's it otherwise they'll attempt to sale you services you don't even need just to meet their sales quota",2017-03-05 19:21:02
cu2jbWYx3-oaQXHiSMKrRA,uwv9PQhtnsSNFiHx2udzGg,zAhDliPU8xRGGpF17n_lvw,1,2,1,0,Complete waste of time.. Came in to get my brakes done. I was quoted over the phone before I came in they tried adding services that where not needed.  my cashier was Lupe. She was not very educated nor did she want to be educated.,2015-10-07 22:09:08
mgiomG30XgtODQD5VVO7xw,bmLAR217UnoSzHFiWjld8w,zAhDliPU8xRGGpF17n_lvw,1,1,0,0,"Bad experience and very bad customer service ..all the time , initially they said it's free and when I came back they are asking money",2015-10-26 23:32:48
xAdXkz6mxhTG6Ej4febXmQ,6nJJr5KXSDE-S_8RdnQ98A,zAhDliPU8xRGGpF17n_lvw,5,2,0,1,Went in because my car was broken into and I needed a new window Lupe helped me out she was really cool and knowledgeable she gave me the best quote and believe me i went to quite a few places before here . Will be back when something else is up with the car.,2016-09-20 06:09:11
qzFfVDc-BTJn5kdHydxjKg,UPIFWKdA1VJ9aiu3MsOcdg,zAhDliPU8xRGGpF17n_lvw,5,0,0,0,"Got an oil change here, and they were super nice, quick and professional. I would recommend them for sure. Check for a coupon on the internets. Thanks Carlos and Wendy!",2018-02-02 18:11:10
XV4HzBVPXQ7l1BqHC1Sb9A,ACgIJ0jw8VUQwqSDix8SNA,zAhDliPU8xRGGpF17n_lvw,1,1,0,0,Literally been standing in line for 25 minutes just to pick up an online order. There is only one cashier named Lupe and she keeps taking care of phone calls and appointments instead of me. I thought the whole point of ordering online first is to pick up quickly. The other two attendants who I'm presuming are mechanics just sit there twiddling with their watch and thumbs and have absolutely no answers for any questions I have. I just want to leave and cancel my order altogether because this isn't worth the hassle. Finally seen after 30 minutes.,2016-09-19 20:11:23
xGlOG3TgoFNL0iNXXRAUcg,SjNQB1gKBGgLLGCp-tR-cg,zAhDliPU8xRGGpF17n_lvw,2,0,0,0,"I got my battery replaced here over a year ago.  Went in for a smog check somewhere else and the mechanic points out to me that there's a wooden block holding my battery in place.  I take a look myself and sure enough, there's a FREAKIN wooden block there and it's loose so my battery was bouncing around in my car.  Tightened it up and took my car back to complain.  Turns out they installed the wrong size battery in my car and didn't bother to let me know and just stuck a wooden block in there to fill the gap as a workaround.  Car worked fine so I didn't bother checking at the time.  They replaced the battery for me free of charge but this dishonesty troubles me and am not sure I can go back here again.  The manager didn't even seem to want to go out of their way to make this right.",2017-03-27 20:07:28
I4lS4aZ5qcklr99bCTkbJA,4JYnq4TadO_gMyMChVpuIQ,zAhDliPU8xRGGpF17n_lvw,5,0,0,0,Went in for an alignment on my car. I was helped by Carlos Lopez and received excellent customer service. The work was exceptional and was completed by Danny Fernandez in a very timely manner. I would definitely take my car in for service again.,2018-02-04 03:48:57
JMJC4gd5_f0v_weNbSHqSQ,gLFJWbT0ydB0PpQzIVDp6A,zAhDliPU8xRGGpF17n_lvw,5,0,0,0,"The Sears Auto Center in Cerritos, by far, provides the best service of Sears auto centers in the south LA County and Orange County area.

I have always had personable and straight-forward dealings with the service representatives at this location. They try and locate coupons and rewards to lower the price, which I find refreshing.

Carlos really went above and beyond the call of duty recently. I purchased a new Corolla for my daughter in December and she took a nail in the sidewall just three weeks after the purchase. The tire could not be repaired. The car dealer did nothing for me, stating that the warranty on the Michelin tires was limited to manufacturer defects. Carlos contacted Michelin and was able to procure a $60 customer service satisfaction reduction on the new tire! Thanks, Carlos!",2018-01-23 18:36:09
SJTzMOcwVnE05cp41GtOQg,NhNG8OznxePL9k-OGtrOrQ,zAhDliPU8xRGGpF17n_lvw,1,1,0,0,"Just because they call you ""sir"" doesn't mean you will get good service. I waited twenty minutes to be helped. The manager kept saying ""be with you in a minute sir"" I had the feeling from everyone that their time was more important than mine. I was the only one in the store and they were acting like they were busy. Lousy service.",2014-02-06 01:43:23
gj9ERm9_dETaNBajKuHcFQ,aY0fIaH5i77nQnvOFrGLJA,zAhDliPU8xRGGpF17n_lvw,1,3,0,0,"The customer service ladies in the front are the slowest and the most disorganized people on the planet. The line was all the way to the door. They show no sign of urgency to help the waiting clients. The cashier named Erica was so inconsiderate of the people waiting in line that instead of helping the waiting clients in line she called a client back on the phone to give her an estimate. The other lady at the other counter left her station with the line still long and was gone for about 10 minutes. This was ridiculous. The only reason I didn't leave was because I had already invested 20 minutes of my life waiting in line. Where was the manager of this place? I will never take my car to Sears in Cerritos, CA again!! I mean never. 
THEY ARE THE SLOWEST AND MOST INCONSIDERATE GROUP PEOPLE WORKING ON THE PLANET.",2015-01-04 22:51:47
D-lGuj6trsg-yWCUbCTuyw,PUCIWicBqiHWQohBoK2FmA,zAhDliPU8xRGGpF17n_lvw,1,10,6,2,"DO NOT COME HERE THEY WILL RIP YOU OFF.

I came here because I happened to be in the area when all of a sudden my breaks got really stiff.

So then I had them evaluate the problem and PRISCILLA called me back saying that the car had ""A LOT OF ISSUES"" that needed to be address to prevent other damages and the bill to do all of that would be 2045 $ (yes, two thousand)

Well, I could tell it didn't sound right and then found out they work for commissions so the more they charge the more money the sales guys make, duh.

So once there I started questioning everything they were trying to make me replace with the mechanics and turns out that all I really needed was a new 10$ PIECE FOR THE BRAKE BOOSTER. 

So you judge, but I think that trying to charge more than 2000$ instead of 10$ is VERY MESSED UP.

AND YOU PRISCILLA....KARMA WILL GET YOU BACK, REST ASSURED!",2016-05-08 23:36:27
RV-XDA42UTzLs8ctijoLtQ,TxaNjzfY2RMfZvldacM2kA,zAhDliPU8xRGGpF17n_lvw,1,0,1,0,Over all bad customer service. Even paid of my my tire online in advance and till waited in line 45 mins and has to wait for my car two hours. All I got from them was sorry for the wait. NEVER COMING HERE AGAIN!!,2015-11-22 23:28:06
HrF3W-quIqv8zEyOYCAOUg,Z2prAYEYPlfTKkDBkfQ_uw,zAhDliPU8xRGGpF17n_lvw,5,2,0,1,"This has to be the best sears auto center that I have ever been too! Lupe is the one who provided me customer service and i must say that it was beyond excellent! She is very friendly, talkative, and she knows her stuff! She has offered me a very great deal for my service and I couldn't thank her enough. Lupe is the best so thank you auto center for hiring someone like her! She makes customers like me want to only come to your auto center to get my car fixed :)",2016-09-20 05:30:04
HI2oqxAqjPD4SZrYYS6epw,cSYyt4sO0JE0m0XXD3IoZA,zAhDliPU8xRGGpF17n_lvw,1,5,2,0,"If zero ""stars"" was possible, that's what I would rate this place. 
I had a nail in my front tire causing a slow leak. I took it here to get it patched. They said it might be three hours to get to it, it was a walk-in with no appointment, so it's understandable. 
Four hours later I call, and they inform me it will take another hour and they will text me when it's ready. 
Two hours later.. No phone call.. I decide to drive there with my other Vehicle to check on the progress to find they haven't started on it and they still don't even have a patch for it.. ""It will be her in 15 mins"" they said. 
Thirty minutes later.. They are closing up and are not going to be able to get the patch and I'll have to come back tomorrow. 

7 hours to fix a flat tire and they couldn't get it done. 
C'mon....",2015-10-10 02:13:54
kSc5CcsYeijkMuXiidgmLw,ITpZQ5loYbH3RFgAJjnuSA,zAhDliPU8xRGGpF17n_lvw,5,0,0,0,"I have been a long time and return customer of Cerritos Auto Center.  My service writer has been Erica each time I visited the location.  She has always responded with professionalism and displayed her product knowledge with enthusiasm.  She is interested in achieving customer satisfaction in her approach to working with the public.  She is an outstanding representative for Sears and, as I do, you should trust her with your automobile needs too.  It is a pleasure to do business with her.",2016-10-15 18:01:13
uKAqzdYdgQ156J9uJhnfrg,0J0iZoR4FJZpUwazxUjuJQ,zAhDliPU8xRGGpF17n_lvw,5,6,5,8,"They took care of me once again! Needed a new radiator, couldn't even drive my car without it attempting to overheat and my air conditioning stopped working and you can't live in the valley without central air, it's torture lol. Anyway, once they fixed my radiator - and for $155 cheaper than the location nearest to me. My air starting working again and my car is running so smooth. I also have a two year warranty in the event anything goes wrong and I can take it to any location. I'm going to stick with Sears Auto.",2016-07-16 21:30:03
yMSp2iNpGQFnSXlNMHSXUw,Y3DFyXiK877qmqtXrMrIlg,zAhDliPU8xRGGpF17n_lvw,5,0,0,0,Great service! Carlos helped out so much! He was on top of keeping us updated and made sure we were getting the necessary parts and noting that was extra cost. At a time where every dollar mattered it was most appreciated.,2018-02-12 23:09:18
nRGYELj2SGEItk3kfGvHPg,ZyimCqVIxxQTQRvsHfuGpA,zAhDliPU8xRGGpF17n_lvw,3,0,0,0,I like going here because Sears is a trusted brand. I've been here two times now and will continue to go there if the Groupon keeps coming out for Oil Changes. The wait time is long even with appointments. I was told I would have my oil changed in less than 45 mins and I received it at an 1:15 minutes later. I do like how they show you anything else that they found deficiencies in and don't try and sale you more. That wait time though come on guys. And a smile at the door wouldn't be to bad. Most of the Cashiers look as though they don't want to be there. It's Cerritos not East L.A.,2017-01-16 00:29:08
5KCVRxmfCfR-Dr-MSYiLRg,8oMc8TVKofNsNPD_vUab6g,zAhDliPU8xRGGpF17n_lvw,1,1,0,0,"I really don't have much to say, your typical uneducated employees. Maybe one person is ASE certified, then again, how hard is it to change oil or rotate a tire. Sales department is simply b.s, but then again all parts counters are a hassle.


Still hate this place",2012-09-18 01:18:34
Ciez9OGqybTjSqYyNVrQUQ,JwIAxgf8ithrdk5w9Gp2Bw,zAhDliPU8xRGGpF17n_lvw,2,3,2,0,"I only come here for oil changes and the service here is usually a hit or miss. I don't know why, but when the females are working, I'm usually turned away (because they're too full, yeah right), or they have such a bad attitude it makes me wonder what ruined their day that early in the daytime. Or there is such a lag with the customer they're helping that it takes more than 30 minutes for the next person to be assisted. One morning I came here, one female had the worst attitude, acting like I ruined her day. Hunn, just because a different customer ruined your day doesn't mean you should take it out on every single customer after. Or maybe you need to wake up on the right side of the bed. But please, your face just screams a bad word and I'm sure most people can tell.  

On the other hand, when I'm being helpled by a male, everything goes smoothly. They're usually friendly, asking me how my day is going and being a lot more helpful than the females that work here. 

I'd hate to think that the males only seem nicer to me than the females just because I am a female. And that the females only seem mean just because I'm female. But wait, isn't that kind of wrong? I haven't walked into the business establishment with a bad attitude, yelling and screaming at ya'll about my car. So, the attitudes I get from the females are just completely uncalled for. 

Maybe I'll be back, or maybe not.",2013-08-20 22:55:03
u0S9aoRmgX32uQfOHa9yGQ,FPDjhPeu6EFUitE2b5Wwyg,zAhDliPU8xRGGpF17n_lvw,5,0,0,0,I went into this location and I was pleasantly surprised!!! I came in for routine maintenance. I normally go to the dealership but I was at the mall and I said what the hell!!! Priscila took great care of me! From letting me know the deals they had going I saved a pretty penny rather than going to the dealership where they charge an arm and a leg for water!!! The vending machines at this place were just fine! Not to mention it's right next to the mall!!! All I'm saying is go see Priscila she's a gem!!!!,2015-09-07 04:34:11
50KYqSDBQ9L_Ow9I3Tv7jw,OJLK-9-FIw6KLV6ShD6fJA,zAhDliPU8xRGGpF17n_lvw,5,1,0,0,Lupe was the sweetest person to help me find the right oil for my new car. She helped me check the engine an mileage to make sure I was getting what was needed. Beautiful smile also!,2016-10-29 20:28:54
kN8zsKG2KNr6CCBlzorfCw,_AtoIOdkFND25ZdYOAKyrg,zAhDliPU8xRGGpF17n_lvw,1,0,0,0,"I went to Sears Auto Center in Cerritos about 2 weeks ago and they totally made me feel like they will do the work and fix my car. On the other day they called me to say that my breaks need work( I don't know much about my car breaks) I said yes work on them. They did change everything about my breaks even the disks were new and shiny. I did not need New break disks, only the pads. They even changed my break fluid and that was changed  only 3 weeks ago. Break fluid doesn't disappear unless someone from working department didn't tie  something.  After all the car had electrical issue that they couldn't take care of it. 
 So I have been ripped off by this place. The person who helped me as well made me feel like stupid because on the phone I asked him if I can come in with my moms car info and pay. He said yes. When I got to Cerritos sears the card didn't work because he said the system is new and it doesn't take any Manuel card numbers. Please do not use this place. They will take your money and smile to your face.",2017-10-17 03:33:50
wrNNnKCkdFO1HWN3pKnPmw,0J0iZoR4FJZpUwazxUjuJQ,zAhDliPU8xRGGpF17n_lvw,5,11,9,10,"Back on the road and rolling down the highway safely!

I got an oil change at the north Hollywood location a two weeks ago and they discovered I had a slow leak and a cracked boot. My light never came on, the car never stopped on me nor did it over heat but had I not gotten it checked out, it probably would have done all that. I arrived at this location at 9 am. At 11 am, after a thorough inspection, they informed me of the numerous issues my car had and I approved for them to do all the work. I needed a thermostat, radiator hoses, a tune up, a CVS boot and other things that totalled a whopping $2200. They worked on my car from 11 until well after closing time and I left at 8pm. My car drives like its brand spanking new. It's so quiet! I drove all over the valley yesterday from Camarillo to Glendale and I was as happy as bear with a jar of honey! Great job Martin and thank you Jose for insuring my car was safe to drive. I was patient and didn't complain about the time. I would definitely recommend these mechanics. Job well done! I no longer hear the cracking and popping sound when I make a sharp turning my steering wheel and I no longer have to turn my ignition three times before starting my car! It starts right up! You made my Christmas! Thank you all!",2015-12-24 18:43:35
ovqIq5hhRHXQyzC399RPRQ,ht63OzWcmLTaWGqQh-k34g,zAhDliPU8xRGGpF17n_lvw,5,0,0,0,"on 05/28 I came to this Auto center to get brakes, a alignment and new tires on my car. I came to this center after calling two other auto centers in Torrance, and carson gave me bad service on the phone. When I called This one I spoke with Carlos. He was extremely knowledgeable and was able to answer all off my questions. I came in as a walk in at 11:30am and to my delight my car was done 2:00pm instead of 3:00 like he had advised me. My car now drives even better than when I purchased it. I am very happy with the service I got from this location. It is definitely worth the drive 20 miles from home instead of going to the one 2 miles from it.",2015-06-01 13:28:14
f_F2Hqu5HXWoq2Lv46LKvA,qQiFgPkrXqy5-xCkyGJbZg,zAhDliPU8xRGGpF17n_lvw,1,3,0,0,"Just showed up for an appointment to have my oil changed. Employee said he didn't have a reservation, so I showed him the email confirmation with the name of the person who made the reservation. He didn't care, no apology, no interest in what went wrong-- said I could wait two hours if I wanted to.",2016-06-24 21:00:35
Quz-JHXXm3CvzRmQrtn-4Q,BNRXL_QZahJqZP_AC2-Riw,zAhDliPU8xRGGpF17n_lvw,1,2,0,0,"The staff was friendly when I arrived and it didn't seem too busy. There was maybe 3-4 other cars in their garage. I arrived a little before noon on 4/12/12. I was getting 2 tires mounted and balanced. The promised time was 1:00 PM.. the sales clerk told me it'd take no more than an hour. I came back at 1:15 and the car was still not done. I ended up waiting until 2:45 PM. 3 hours just to mount and balance 2 tires? It's a good thing that I didn't do all 4.

What baffles me is that on my work order, it says ""Time In - 11:58 AM"", which was the original time that I got my car serviced,and  ""Promised Time - 1:00 PM"", but on my actual receipt, it says ""Time In - 11:59 AM"", ""Promised Time - 1:30 PM"", and ""Time Out - 1:12 PM."" It seems like the salesclerk changed the times around to make themselves look better in their system or whatever, but I for sure wasn't out of there by 1:12 PM. I don't see why they have to lie about something like this. Not one worker ever came to check up on me or let me know the status of my vehicle. I won't be using Sears Auto Service again.",2012-04-12 22:14:23
dCOhwOSuBvkX6J-X8CkHwg,3ABYvqaP3zKeRLy4iJWGpg,zAhDliPU8xRGGpF17n_lvw,5,0,0,0,"The customer service was excellent, while standing in line the young lady welcomed everyone that walked in.. When I walked up to the counter the same young lady reviewed my account, went outside checked my car informed what she saw which I already knew so she wasn't trying to sell me anything. Great customer service, very kind, I truly enjoyed Priscilla!!",2016-04-30 21:53:54
YIWqj9ovvWcfnACdaG7sIg,J-80e12aybO_8j2sdo2-lA,zAhDliPU8xRGGpF17n_lvw,1,2,0,0,"This place sucks. Avoid if you can. I called in yesterday and asked to make an appointment for an oil change for the first opening they have for today. The lady on the line says, ""no need to make an appointment, our doors stay open and we take walk-ins all day."" Um okay, that doesn't answer my question, but I guess I'll take her word for it and just walk in.

Walked in at 10:30 a.m this morning, got my car back at 2:30 p.m. Yup, a 4-hour oil change. I waited in line for an hour and 45 minutes, filled out paperworks and was told that they will call me in about an hour, when my car is ready. Walked to the mall to kill time and never got a call. After two hours, I decided to call them to check on the status of my car. They said my car is ready for pick up and has been ready for the past 30 minutes. Thanks for wasting my afternoon and I hope to never come back.",2016-12-29 23:02:45
kIYil52wyZDk9-tvFHn7ow,k2N9AdUQwb5XMlL3lW6QOw,zAhDliPU8xRGGpF17n_lvw,5,2,0,0,"I have been to MANY Sears auto centers around the US since I have a nationwide commercial account.

I have to say this place is the BEST !! They have like 10 bays to work on cars !! 

Ron the manager treats me VERY well like a VIP !! he even lets me bring my own parts since I get them at cost wholesale.
Last week,I had my rear shocks installed on one of my cars and i joked and said can you replace my busted taillight also and he said ""YES, NO CHARGE"" WOW !!!!!!!!!!!!!!!

I bring all my vehicles here and even told my little bro to bring his Lexus there to get his struts installed and he had no problems !!",2014-10-04 23:51:21
Us9jcTC4jgJi2xNYz2CnMQ,1YAnLibX5NnuZDyst-gbJg,zAhDliPU8xRGGpF17n_lvw,4,1,0,0,"I went today with a 9:00 am appointment for an oil change. Mind you I made the appointment to avoid the hassle of waiting in line. I was greeted at the counter by one of the service advisors and told there was car ahead of mine and it will be about an hour or two for my car to be ready. Overall my experience was good, they kept updating me on my car and even though I had an appointment the kept the situation professional and in a timely manner. Would come back.",2016-09-21 23:36:30
